contract_address,name,base_asset_id,base_asset_name,base_asset_symbol,base_asset_contract_address,quote_asset_id,quote_asset_name,quote_asset_symbol,quote_asset_contract_address,dex_id,dex_slug,network_id,network_slug,last_updated,created_at,price,volume_24h,percent_change_price_1h,percent_change_price_24h,liquidity,fully_diluted_value
GJVvpsKp5snWU4VVZa71yeNnLCRckecooqEhiyRSszMC,NYE/SOL,33819327,NYE,NYE,HwdwHMkaTkYREmWwQDGNgbtAou43nE9ACgdxkW2Wpump,22370960,Wrapped SOL,SOL,So11111111111111111111111111111111111111112,1342,raydium,16,Solana,2024-12-21T08:17:57.035Z,2024-12-20T23:08:41.000Z,0.000500501488652461,3822571.018515787,0.0710599208,3.2606200965,95878.20090899766,500501.488652461
C1yz2Qx9oi2f1K1i9mcfTedZ8MynzZd5TWSJXFUvXcbA,NYE/SOL,33819327,NYE,NYE,HwdwHMkaTkYREmWwQDGNgbtAou43nE9ACgdxkW2Wpump,22370960,Wrapped SOL,SOL,So11111111111111111111111111111111111111112,9882,meteora-vd,16,Solana,2024-12-21T08:11:38.175Z,2024-12-21T02:40:01.479Z,0.000513889729747047,1541.706692232628,0.0884128347,-0.2384782866,267.68066805815545,513889.729747047
7RjaQsb8i64Ho5ee2UWqxxpZzrPPDVrJ215TisMuqxto,NYE/SOL,33819327,NYE,NYE,HwdwHMkaTkYREmWwQDGNgbtAou43nE9ACgdxkW2Wpump,22370960,Wrapped SOL,SOL,So11111111111111111111111111111111111111112,10557,raydium-clmm,16,Solana,2024-12-21T08:14:57.977Z,2024-12-21T05:29:21.503Z,0.0005022124555707,1063.6544596852145,0.094912242,0.0629159518,533.8832080705054,502212.4555707
4R3mJk8fGSBq7JLCZLeWbmEpszUqbxhekuQhEk3jPtzZ,NYE/SOL,33819327,NYE,NYE,HwdwHMkaTkYREmWwQDGNgbtAou43nE9ACgdxkW2Wpump,22370960,Wrapped SOL,SOL,So11111111111111111111111111111111111111112,9882,meteora-vd,16,Solana,2024-12-21T07:51:04.277Z,2024-12-21T02:22:00.807Z,0.000684999713432997,1.8591829086931775,0.0,-0.0030944792,5.341559566933161,684999.713432997
